faiss_id,entity,label,type
426,reo:41381-marco-pironti,Cooperative-Learning-and-Teaching-in-a-Simulated-Environnement.-A-research-Project-in-Progress,soa:Work
427,reo:54642-cristina-gena,Methods-and-techniques-for-the-evaluation-of-user-adaptive-systems,soa:Work
428,reo:51179-claudia-picardi,Temporal-Decision-Trees:-Model-based-Diagnosis-of-Dynamic-Systems-On-Board,soa:Work
429,reo:41122-luca-console,Tools-for-Integrating-Diagnosis-in-the-Design-Process.-An-application-to-the-Common-Rail-air-and-fuel-delivery-systems,soa:Work
430,reo:41950-maria-luisa-sapino,A-Multi-Similarity-Algebra,soa:Work
431,reo:16550-guido-boella,From-Social-Power-to-Social-Importance,soa:Work
432,reo:16490-guido-boella,Organizations-as-socially-constructed-agents-in-the-agent-oriented-paradigm,soa:Work
433,reo:25079-luca-console,A-Spectrum-of-definitions-for-temporal-model-based-diagnosis,soa:Work
434,reo:85504-rosa-meo,Member-of-the-Programme-Committee-of-31st-Very-Large-Data-Bases,soa:Work
435,reo:51126-marino-segnan,INTRIGUE:-personalized-recommendation-of-tourist-attractions-for-desktop-and-handset-devices,soa:Work
436,reo:75227-maurizio-lucenteforte,A-software-tool-for-the-simulation-of-a-digital-X-ray-imaging-system,soa:Work
437,reo:16633-rosa-meo,Integrating-web-conceptual-modelling-and-web-usage-mining,soa:Work
438,reo:58958-marco-grangetto,Rate-compatible-distributed-arithmetic-coding,soa:Work
439,reo:16370-viviana-bono,A-core-calculus-of-higher-order-mixins-and-classes-[poster-abstract],soa:Work
440,reo:43903-ferruccio-damiani,A-conjunctive-type-system-for-useless-code-elimination,soa:Work
441,reo:75785-matteo-baldoni,Moduli-di-integrazione-Maple-e-Moodle,soa:Work
442,reo:50163-rossano-schifanella,Evaluating-Peer-to-Peer-Recommender-Systems-that-Exploit-Spontaneous-Affinities,soa:Work
443,reo:24197-stefano-berardi,On-the-Constructive-Content-of-the-Axiom-of-Choice.,soa:Work
444,reo:16403-rossano-gaeta,Performance-Modeling-of-P2P-File-Sharing-Applications,soa:Work
445,reo:78333-roberto-esposito,A-free-web-application-for-sharing-resources-about-cyclodextrin/ligand-complexes,soa:Work
446,reo:40582-vincenzo-lombardo,Incremental-processing-and-lexicalized-grammars,soa:Work
447,reo:74490-gianfranco-balbo,Performance-Models-for-Discrete-Event-Systems-with-Synchronizations:-Formalisms-and-Analysis-Techniques-II,soa:Work
448,reo:50593-guido-boella,A-plan-based-agent-architecture-for-interpreting-natural-language-dialogue,soa:Work
449,reo:30572-cristina-gena,User-modeling-and-recommendation-techniques-for-personalized-Electronic-Program-Guides,soa:Work
450,reo:61390-cristina-bosco,Building-a-Treebank-for-Italian:-a-Data-driven-Annotation-Schema.,soa:Work
451,reo:40428-andras-horvath,Supplementary-variable-approach-applied-to-the-transient-analysis-of-age-MRSPNs,soa:Work
452,reo:55094-daniele-gunetti,Keystroke-Analysis-of-free-Text,soa:Work
453,reo:55018-viviana-patti,Reasoning-Methods-for-Personalization-on-the-Semantic-Web,soa:Work
454,reo:52140-vincenzo-lombardo,Comparing-linguistic-information-in-treebank-annotations,soa:Work
455,reo:58413-marco-botta,RRE:-a-tool-for-the-extraction-of-non-codingregions-surrounding-annotated-genes-fromgenomic-datasets,soa:Work
456,reo:31342-jeremy-james-sproston,Symbolic-Computation-of-Maximal-Probabilistic-Reachability,soa:Work
457,reo:16436-cristina-baroglio,Reasoning-about-agents'-interaction-protocols-inside-DCaseLP,soa:Work
458,reo:52140-cristina-bosco,Comparing-linguistic-information-in-treebank-annotations,soa:Work
459,reo:40416-jeremy-james-sproston,CSL-Model-Checking-for-Generalized-Stochastic-Petri-Nets,soa:Work
460,reo:84520-luca-roversi,MR2071847-(2005e:03139)-Terui-Kazushige-Light-affine-set-theory:-a-naive-set-theory-of-polynomial-time.-(English-summary)-Studia-Logica-77-(2004)-no.-1-9--40.,soa:Work
461,reo:75482-roberto-aringhieri,Optimization-of-the-collection-and-disposal-of-recyclable-waste,soa:Work
462,reo:16415-vincenzo-lombardo,Virtual-tours-across-different-media-in-DramaTour-project,soa:Work
463,reo:66795-fabiana-vernero,iCITY---an-adaptive-social-mobile-guide-for-cultural-events,soa:Work
464,reo:11525-cristina-bosco,Annotation-Schema-Oriented-Validation-for-Dependency-Parsing-Evaluation,soa:Work
465,reo:81339-elisa-marengo,Constraint-Modeling-for-Curriculum-Planning-and-Validation,soa:Work
466,reo:16431-ferruccio-damiani,Even-more-principal-typings-for-Java-like-languages,soa:Work
467,reo:16640-matteo-baldoni,Roles-as-a-Coordination-Construct:-Iintroducing-powerjava,soa:Work
468,reo:16701-maurizio-lucenteforte,Turin-Shroud-and-Sudarium-of-Oviedo:-analysis-and-comparison-by-computer-science-methods,soa:Work
469,reo:85222-ruggero-gaetano-pensa,Constraint-based-mining-of-fault-tolerant-patterns-from-Boolean-data,soa:Work
470,reo:27769-andras-horvath,Petri-nets-with-discrete-phase-type-timing:-A-bridge-between-stochastic-and-functional-analysis,soa:Work
471,reo:40578-vincenzo-lombardo,Enhancing-First-Pass-Attachment-Prediction,soa:Work
472,reo:16596-matteo-baldoni,Verification-of-protocol-conformance-and-agent-interoperability,soa:Work
473,reo:84804-ruggero-gaetano-pensa,SQUAT:-a-web-tool-to-mine-human-murine-and-avian-SAGE-data,soa:Work
474,reo:25161-felice-cardone,Decidability-Properties-of-Recursive-Types,soa:Work
475,reo:31388-matteo-sereno,Fluid-Stochastic-Petri-Nets-Augmented-with-Flush-out-Arcs:-Modelling-and-Analysis,soa:Work
476,reo:16661-cristina-gena,Sistema-Acqua:-Monitoraggio-delle-acque,soa:Work
477,reo:16694-luca-anselma,Automatic-Treatment-of-Temporal-Issues-in-Clinical-Guidelines-in-the-GLARE-System,soa:Work
478,reo:10846-marco-aldinucci,apPlications-of-declArative-&-object-oriented-Parallel-Programming-(PAPP-2005)---part-of-the-ICCS(-International-Conference-on-Computational-Science)-Atlanta-USA.,soa:Work
479,reo:62457-vincenzo-lombardo,Alternando-da-1-a-x-e-viceversa--Omaggio-a-AeB-,soa:Work
480,reo:27686-rossano-gaeta,Modeling-symmetric-computer-architectures-by-SWNs,soa:Work
481,reo:46500-matteo-baldoni,Declarative-Agent-Languages-and-Technologies-IV:-Fourth-International-Workshop-DALT-2006-Selected-Revised-and-Invited-Paper,soa:Work
482,reo:41893-cristina-baroglio,A-formal-framework-for-handling-audiovisual-materials,soa:Work
483,reo:15323-attilio-fiandrotti,Simple-Countermeasures-to-Mitigate-the-Effect-of-Pollution-Attack-in-Network-Coding-Based-Peer-to-Peer-Live-Streaming,soa:Work
484,reo:82568-federica-cena,Tag-interoperability-in-cultural-web-based-applications,soa:Work
485,reo:24025-francesco-bergadano,Strong-Authentication-and-Privacy-with-Standard-Browsers,soa:Work
486,reo:75010-marco-aldinucci,Building-interoperable-grid-aware-ASSIST-applications-via-WebServices,soa:Work
487,reo:54489-marino-segnan,Salvo:-Model-based-Systems-Applications-in-Automotive-Industry,soa:Work
488,reo:40416-andras-horvath,CSL-Model-Checking-for-Generalized-Stochastic-Petri-Nets,soa:Work
489,reo:42155-luca-console,An-Adaptive-Tourist-Guide-in-Mobile-Context,soa:Work
490,reo:39790-ferruccio-damiani,Polymorphic-Bytecode:-Compositional-Compilation-for-Java-like-Languages,soa:Work
491,reo:54257-cristina-baroglio,Reasoning-about-self-and-others:-communicating-agents-in-a-modal-action-logic,soa:Work
492,reo:33125-luca-console,Diagnosis-and-Diagnosability-Analysis-using-PEPA,soa:Work
493,reo:52451-rossano-gaeta,Message-Broadcasting-in-Wireless-Vehicular-Ad-Hoc-Networks,soa:Work
494,reo:16591-guido-boella,A-logic-of-abstract-argumentation,soa:Work
495,reo:26240-susanna-donatelli,Complexity-of-memory-efficient-Kronecker-operations-with-applications-to-the-solution-of-Markov-models,soa:Work
496,reo:42153-federica-cena,Increasing-Performances-and-Personalization-in-the-Interaction-with-a-Call-Center-System,soa:Work
497,reo:49941-marco-botta,Peer-to-Peer-Desktop-Grids-in-the-Real-World:-the-ShareGrid-Project,soa:Work
498,reo:55803-stefano-berardi,A-generalization-of-conservativity-theorem-for-classical-versus-intuitionistic-arithmetic,soa:Work
499,reo:72391-roberto-aringhieri,Comparing-Metaheuristic-Algorithms-for-the-SONET-Network-Design-Problems,soa:Work
500,reo:45895-valentina-gliozzi,A-Conditional-Logic-for-Iterated-Belief-Revision.,soa:Work
501,reo:16471-viviana-bono,Separating-Type-Behavior-and-State-to-Achieve-Very-Fine-grained-Reuse,soa:Work
502,reo:42155-cristina-gena,An-Adaptive-Tourist-Guide-in-Mobile-Context,soa:Work
503,reo:53257-jeremy-james-sproston,Performance-Analysis-of-Probabilistic-Timed-Automata-using-Digital-Clocks,soa:Work
504,reo:41671-francesco-bergadano,Intelligent-Agents:-a-Tool-for-Managing-and-Retrieving-Information-in-Distributed-Systems,soa:Work
505,reo:79347-liliana-ardissono,Context-Aware-Notification-Management-in-an-Integrated-Collaborative-Environment,soa:Work
506,reo:79348-marino-segnan,From-service-clouds-to-user-centric-personal-clouds,soa:Work
507,reo:16597-viviana-patti,Interaction-Protocols-and-Capabilities:-a-preliminary-report,soa:Work
508,reo:28052-vincenzo-lombardo,Wide-coverage-incremental-parsing-by-learning-attachment-preferences,soa:Work
509,reo:73066-matteo-baldoni,Service-selection-by-choreography-driven-matching,soa:Work
510,reo:72693-roberto-aringhieri,A-Simulation-Model-for-Trust-and-Reputation-System-Evaluation-in-a-P2P-Network,soa:Work
511,reo:16347-guido-boella,Strengthening-Admissible-Coalitions.,soa:Work
512,reo:11886-sergio-rabellino,Integrazione-di-un-editore-di-molecole,soa:Work
513,reo:16351-federica-cena,An-approach-for-evaluating-User-Model-Data-in-an-interoperability-scenario,soa:Work
514,reo:16312-francesca-cordero,The-molecular-landscape-of-colorectal-cancer-cell-lines-unveils-clinically-actionable-kinase-targets,soa:Work
515,reo:81333-matteo-baldoni,Context-based-Ranking-in-Folksonomies,soa:Work
516,reo:43911-susanna-donatelli,Client-server-programs-analysis-in-the-EPOCA-environment,soa:Work
517,reo:16584-matteo-baldoni,Bridging-Agent-Theory-and-Object-Orientation:-Importing-Social-Roles-in-Object-Oriented-Languages,soa:Work
518,reo:66719-stefano-berardi,A-sequent-calculus-for-limit-computable-mathematics,soa:Work
519,reo:85181-ruggero-gaetano-pensa,Clustering-formal-concepts-to-discover-biologically-relevant-knowledge-from-gene-expression-data,soa:Work
520,reo:81338-guido-boella,The-Interplay-between-Relationships-Roles-and-Objects,soa:Work
521,reo:25157-ferruccio-damiani,A-type-inference-approach-to-program-analysis,soa:Work
522,reo:77071-roberto-aringhieri,Improved-Solutions-for-the-Balanced-Minimum-Evolution-Problem,soa:Work
523,reo:16649-matteo-baldoni,Pre-Proc.-of-International-Workshop-Declarative-Agent-Languages-and-Technologies-DALT-2005,soa:Work
524,reo:16450-cristina-gena,User-Centered-Design-and-Evaluation-of-Adaptive-Systems,soa:Work
525,reo:16384-matteo-baldoni,Personalization-verification-and-conformance-for-logic-base-communicating-agents,soa:Work
526,reo:16635-andras-horvath,Model-checking-functional-and-performability-properties-of-stochastic-fluid-models,soa:Work
527,reo:23974-marco-botta,Learning-relations:-an-evaluation-of-search-strategies,soa:Work
528,reo:16585-marino-segnan,Fault-Tolerant-Web-Service-Orchestration-by-Means-of-Diagnosis,soa:Work
529,reo:34644-vincenzo-lombardo,A-Compact-Syntactic-Representation,soa:Work
530,reo:16454-vincenzo-lombardo,Dynamic-TAG-and-lexical-dependencies,soa:Work
531,reo:60243-paolo-dal-checco,Group-signature-scheme-with-improved-efficiency-in-particular-in-a-join-procedure,soa:Work
532,reo:72482-felice-cardone,A-coinductive-completeness-proof-for-the-equivalence-of-recursive-types,soa:Work
533,reo:31732-luca-console,On-the-Relationship-between-Abduction-and-Deduction,soa:Work
534,reo:56696-gianluca-torta,An-on-line-approach-to-the-computation-and-presentation-of-preferred-diagnoses-for-dynamic-systems,soa:Work
535,reo:75064-luca-anselma,Cost-sensitive-Iterative-Abductive-Reasoning-with-Abstractions,soa:Work
536,reo:28048-vincenzo-lombardo,Learning-structural-first-pass-attachment-preferences-with-dynamic-grammars-and-recursive-neural-networks,soa:Work
537,reo:41975-andras-horvath,Modeling-Software-Systems-with-Rejuvenation-Restoration-and-Checkpointing-through-Fluid-Stochastic-Petri-Nets,soa:Work
538,reo:16498-viviana-bono,Type-inference-for-nested-self-types-(extended-abstract),soa:Work
539,reo:16421-guido-boella,Decision-theoretic-deliberation-under-bounded-resources,soa:Work
540,reo:16361-guido-boella,Contracts-as-legal-institutions-in-organizations-of-autonomous-agents,soa:Work
541,reo:16411-alessandro-mazzei,Strong-connectivity-hypothesis-and-generative-power-in-TAG,soa:Work
542,reo:78870-roberto-aringhieri,Optimal-results-and-tight-bounds-for-the-maximum-diversity-problem,soa:Work
543,reo:16374-susanna-donatelli,A-class-diagram-framework-for-collecting-dependability-requirements-in-automation-systems,soa:Work
544,reo:41978-matteo-sereno,Computational-algorithms-for-product-form-of-competing-Markov-chains,soa:Work
545,reo:36010-francesco-bergadano,Learning-Logic-Programs-with-Negation-as-Failure,soa:Work
546,reo:52464-francesco-bergadano,Secure-Logging-for-Irrefutable-Administration,soa:Work
547,reo:59423-marino-segnan,A-SOA-based-Model-Supporting-Adaptive-Web-based-Applications,soa:Work
548,reo:74511-vincenzo-lombardo,The-canonical-processes-of-a-dramatized-approach-to-information-presentation,soa:Work
549,reo:44149-marco-grangetto,Fast-code-rate-optimization-for-robust-image-transmission-over-lossy-packet-networks,soa:Work
550,reo:44139-marco-grangetto,Efficient-common-core-lossless-and-lossy-image-coder-based-on-integer-wavelets,soa:Work
551,reo:52043-gianfranco-balbo,IPDS'96,soa:Work
552,reo:52042-gianfranco-balbo,Approximating-Load-Distributions-in-Time-Sharing-Systems,soa:Work
553,reo:56030-rosa-meo,Optimization-of-Association-Rules-Extraction-Through-Exploitation-of-Context-Dependent-Constraints,soa:Work
554,reo:47625-michele-paolo-bocca-garetto,On-the-Capacity-of-Ad-Hoc-Wireless-Networks-Under-General-Node-Mobility,soa:Work
555,reo:73066-cristina-baroglio,Service-selection-by-choreography-driven-matching,soa:Work
556,reo:52041-gianfranco-balbo,Studio-Comparativo-di-Alcuni-Metodi-di-Approssimazione-per-Reti-di-Code-Chiuse-Generali,soa:Work
557,reo:16387-rossano-gaeta,A-Spatial-Fluid-Based-Framework-to-Analyze-Large-Scale-Wireless-Sensor-Networks,soa:Work
558,reo:52948-andras-horvath,The-scale-factor:-A-new-degree-of-freedom-in-phase-type-approximation,soa:Work
559,reo:52040-gianfranco-balbo,DISC-GreatSPN:-an-Integrated-System-for-Distributed-Software-Development-and-Validation,soa:Work
560,reo:40654-rosa-meo,AMORE:-an-Integrated-Environment-for-Database-Mining,soa:Work
561,reo:41958-roberto-esposito,Experimental-Comparison-between-Bagging-and-Monte-Carlo-Ensemble-Classification,soa:Work
562,reo:33122-luca-console,Integrating-Diagnosis-and-design,soa:Work
563,reo:16436-claudio-schifanella,Reasoning-about-agents'-interaction-protocols-inside-DCaseLP,soa:Work
564,reo:36408-jeremy-james-sproston,Model-Checking-for-Probabilistic-Timed-Systems,soa:Work
565,reo:16437-matteo-baldoni,Reasoning-about-logic-based-agent-interaction-protocols,soa:Work
566,reo:47184-fabiana-vernero,Tag-Based-User-Modeling-for-Social-Multi-Device-Adaptive-Guides,soa:Work
567,reo:16448-guido-boella,Decision-theoretic-deliberation-in-resource-bounded-self-aware-agents,soa:Work
568,reo:24199-stefano-berardi,A-Symmetric-Lambda-Calculus-for-``Classical''-Program-Extraction,soa:Work
569,reo:55517-marco-grangetto,Distributed-arithmetic-coding,soa:Work
570,reo:66709-valentina-gliozzi,Non-Classical-Logics-for-Knowledge-Representation-and-Reasoning,soa:Work
571,reo:53756-vincenzo-lombardo,A-Constraint-Based-Approach-for-Annotating-Music-Scores-with-Gestural-Information,soa:Work
572,reo:16626-stefano-berardi,Semantics-for-Intuitionistic-Arithmetic-Based-on-Tarski-Games-with-Retractable-Moves,soa:Work
573,reo:41937-luca-console,Towards-self-diagnosing-Web-Services,soa:Work
574,reo:41979-rossano-gaeta,Simulation-based-analysis-of-completion-time-distribution-for-short-lived-TCP-flows,soa:Work
575,reo:28420-diego-magro,The-Application-of-Intelligent-and-Mobile-Agents-to-the-Management-of-Software-Problems-in-Telecommunications,soa:Work
576,reo:82263-valentina-gliozzi,Reasoning-about-typicality-with-low-complexity-Description-Logics:-the-logic-EL+⊥T,soa:Work
577,reo:16441-cristina-baroglio,Verifying-protocol-conformance-for-logic-based-communicating-agents,soa:Work
578,reo:40412-marino-segnan,Software-architecture-of-SETA-an-adaptive-Web-store-shell,soa:Work
579,reo:44788-luca-roversi,A-Type-Free-Resource-Aware-Lambda-Calculus,soa:Work
580,reo:55150-michele-paolo-bocca-garetto,Closed-queueing-network-models-of-interacting-long-lived-TCP-flows,soa:Work
581,reo:74513-cristina-gena,A-stroll-with-Carletto:-adaptation-in-drama-based-tours-with-virtual-characters,soa:Work
582,reo:51941-gianfranco-balbo,On-the-Computation-of-Performance-Characteristics-of-Concurrent-Programs-using-GSPNs,soa:Work
583,reo:16566-guido-boella,Multilingual-conceptual-dictionaries-based-on-ontologies:-Analytical-Tools-and-Case-Studies,soa:Work
584,reo:43904-ferruccio-damiani,Rank-2-intersection-types-for-local-definitions-and-conditional-expressions,soa:Work
585,reo:28421-diego-magro,Supporting-Product-Configuration-in-a-Virtual-Store,soa:Work
586,reo:16544-guido-boella,Roles-an-Interdisciplinary-Perspective,soa:Work
587,reo:40583-vincenzo-lombardo,Formal-aspects-and-parsing-issues-of-dependency-theory,soa:Work
588,reo:16475-valentina-gliozzi,KLM-Logics-of-Nonmonotonic-Reasoning:-Calculi-and-Implementations,soa:Work
589,reo:79880-gian--luca-pozzato,ALC-+-T:-a-Preferential-Extension-of-Description-Logics,soa:Work
590,reo:50162-rossano-schifanella,A-Totally-Distributed-Iterative-Scheme-for-Web-Services-Addressing-and-Discovery,soa:Work
591,reo:28346-rosa-meo,Maximum-Independence-and-Mutual-Information,soa:Work
592,reo:31331-maria-luisa-sapino,An-Algebra-for-Creating-and-Querying-Multimedia-Presentations,soa:Work
593,reo:28422-diego-magro,Decomposing-and-Distributing-Configuration-Problems,soa:Work
594,reo:82408-maurizio-lucenteforte,Utilizzo-in-ambito-forense-di-metodologie-informatiche-per-l’analisi-e-la-sintesi-di-scene-eventi-e-soggetti,soa:Work
595,reo:16604-gian--luca-pozzato,An-Implmentation-of-a-Free-variable-Tableaux-for-KLM-Preferential-Logic-P-of-Nonmonotonic-Reasoning:-the-Theorem-Prover-FreeP-1.0,soa:Work
596,reo:74279-cristina-baroglio,Folksonomies-meet-ontologies-in-ARSMETEO:-from-social-descriptions-of-artifacts-to-emotional-concepts,soa:Work
597,reo:59424-luca-console,Enhancing-Web-Service-Composition-by-Means-of-Diagnosis,soa:Work
598,reo:66795-federica-cena,iCITY---an-adaptive-social-mobile-guide-for-cultural-events,soa:Work
599,reo:36009-francesco-bergadano,Towards-the-Learnability-of-Prolog-Programs,soa:Work
600,reo:10848-marco-aldinucci,Vigoni-(Pisa-Berlin/Muenster-Exchange-Programme):-Skeleton-based-programming-and-scheduling-for-grid.,soa:Work
601,reo:57109-francesca-cordero,An-integrated-approach-of-immunogenomics-and-bioinformatics-to-identify-new-Tumor-Associated-Antigens-(TAA)-for-mammary-cancer-immunological-prevention,soa:Work
602,reo:85247-ruggero-gaetano-pensa,ACI-Masse-de-Données-Bingo---French-project-(2004-2007),soa:Work
603,reo:75012-marco-aldinucci,Self-configuring-and-self-optimizing-grid-components-in-the-GCM-model-and-their-ASSIST-implementation,soa:Work
604,reo:41378-marco-pironti,New-communication-models-for-the-small-and-medium-enterprise-development:-multimediality-in-the-internal-and-external-business-processes,soa:Work
605,reo:75002-marco-aldinucci,Automatic-mapping-of-ASSIST-applications-using-process-algebra,soa:Work
606,reo:16415-rossana-damiano,Virtual-tours-across-different-media-in-DramaTour-project,soa:Work
607,reo:40579-vincenzo-lombardo,Automatic-Assignment-of-Grammatical-Relations,soa:Work
608,reo:53163-matteo-baldoni,Use-of-IFS-Codes-for-Learning-2D-Isolated-Object-Classification-Systems,soa:Work
609,reo:54565-gianluca-torta,Model-Based-Diagnosis-Through-OBDD-Compilation:-A-Complexity-Analysis,soa:Work
610,reo:75961-jeremy-james-sproston,Verification-of-Real-time-Probabilistic-Systems,soa:Work
611,reo:65941-marco-grangetto,Multiple-description-coding-with-error-correction-capabilities:-an-application-to-motion-JPEG-2000,soa:Work
612,reo:42159-federica-cena,MUSE:-A-Multidimensional-Semantic-Environment-for-Adaptive-Hypermedia-Systems,soa:Work
613,reo:56335-claudio-schifanella,Reasoning-About-Agents'-Interaction-Protocols-Inside-DCaseLP,soa:Work
614,reo:50638-diego-magro,Decomposition-Strategies-for-Configuration-Problems,soa:Work
615,reo:75947-jeremy-james-sproston,Model-Checking-Probabilistic-Timed-Automata-with-One-or-Two-Clocks,soa:Work
616,reo:16444-luca-anselma,Guideline-adaptation-to-cultural/local-contexts:-towards-a-computer-assisted-approach,soa:Work
617,reo:41937-marino-segnan,Towards-self-diagnosing-Web-Services,soa:Work
618,reo:62458-vincenzo-lombardo,VEP---Virtual-Electronic-Poem,soa:Work
619,reo:59424-claudia-picardi,Enhancing-Web-Service-Composition-by-Means-of-Diagnosis,soa:Work
620,reo:62075-cristina-gena,A-virtual-guide-for-the-Savoy-apartments-at-Palazzo-Chiablese-in-Torino,soa:Work
621,reo:50180-matteo-sereno,Performance-of-Search-Strategies-in-Two-tier-Peer-to-peer-Networks,soa:Work
622,reo:22822-marco-botta,Microarray-data-analysis-and-mining-approaches,soa:Work
623,reo:45816-rossella-cancelliere,Recurrent-network-automata-for-speech-recognition:-a-summary-of-recent-work,soa:Work
624,reo:69307-claudio-schifanella,Structure--and-Extension-Informed-Taxonomy-Alignment,soa:Work
625,reo:24024-francesco-bergadano,A-New-Family-of-Authentication-Protocols,soa:Work
626,reo:31401-michele-paolo-bocca-garetto,Fluid-Models-for-Large-Scale-Wireless-Sensor-Networks,soa:Work
627,reo:61762-susanna-donatelli,On-the-Product-Form-Solution-for-Stochastic-Petri-Nets,soa:Work
628,reo:16572-vincenzo-lombardo,Laying-the-foundations-for-a-formal-theory-of-drama,soa:Work
629,reo:26241-susanna-donatelli,Structured-Solution-of-Asynchronously-Communicating-Stochastic-Modules,soa:Work
630,reo:51179-luca-console,Temporal-Decision-Trees:-Model-based-Diagnosis-of-Dynamic-Systems-On-Board,soa:Work
631,reo:34741-cristina-bosco,Treebank--Development:-the-TUT-Approach,soa:Work
632,reo:75065-sergio-rabellino,Maple-and-Moodle-Transform-Math-Teaching-at-the-University-of-Turin:-the-E-Learning-Project-of-the-Faculty-of-Science,soa:Work
633,reo:27681-rossano-gaeta,Performance-analysis-of-TCP-connections-sharing-a-congested-internet-link,soa:Work
634,reo:57531-rossano-gaeta,A-Statistical-Physics-Approach-for-Modelling-P2P-Systems,soa:Work
635,reo:23560-guido-boella,A-game-theoretic-approach-to-norms,soa:Work
636,reo:57873-gianfranco-balbo,A-simple-analytical-framework-to-analyze-search-strategies-in-large-scale-peer-to-peer-networks,soa:Work
637,reo:40882-alessandro-mazzei,Building-a-wide-coverage-dynamic-grammar,soa:Work
638,reo:79348-liliana-ardissono,From-service-clouds-to-user-centric-personal-clouds,soa:Work
639,reo:50743-marino-segnan,A-software-architecture-for-dynamically-generated-adaptive-Web-stores,soa:Work
640,reo:40381-rossano-gaeta,Comparison-of-methodologies-for-the-safety-and-dependability-assessment-of-an-industrial-programmable-logic-controller,soa:Work
641,reo:16623-guido-boella,Bridging-Agent-Theory-and-Object-Orientation:-Agent-like-Communication-among-Objects,soa:Work
642,reo:82263-gian--luca-pozzato,Reasoning-about-typicality-with-low-complexity-Description-Logics:-the-logic-EL+⊥T,soa:Work
643,reo:32871-cristina-bosco,Contextualization-in-spoken-language-corpora,soa:Work
644,reo:40375-rossano-gaeta,GSPN-analysis-of-the-knockout-ATM-switch,soa:Work
645,reo:28053-vincenzo-lombardo,Wide-Coverage-Lexicalized-Grammars,soa:Work
646,reo:40424-andras-horvath,Time-domain-analysis-of-NMSPNs-with-PRI-transitions,soa:Work
647,reo:16692-andras-horvath,On-the-properties-of-acyclic-bilateral-phase-type-distributions,soa:Work
648,reo:39772-stefano-berardi,Total-functionals-and-well-founded-strategies,soa:Work
649,reo:67385-cristina-baroglio,CD_ROM-live-per-il-supporto-online-alla-didattica:-l'esperienza-di-Live!-I-Learn-@-Home,soa:Work
650,reo:57454-rossano-gaeta,Analysis-of-Resource-Transfers-in-Peer-to-Peer-File-Sharing-Applications-using-Fluid-Models,soa:Work
651,reo:62104-rossana-damiano,Progetto-Dramatour:-virtual-tour,soa:Work
652,reo:52792-claudio-schifanella,Verifying-the-conformance-of-web-services-to-global-interaction-protocols:-a-first-step,soa:Work
653,reo:56291-viviana-patti,Programming-Rational-Agents-in-a-Modal-Action-Logic,soa:Work
654,reo:52391-susanna-donatelli,Backward-Bisimulation-in-Markov-Chain-Model-Checking,soa:Work
655,reo:16462-luca-console,A-Framework-for-Decentralized-Qualitative-Model-Based-Diagnosis-(preliminary-report),soa:Work
656,reo:74737-lea-terracini,Some-Explicit-Constructions-of-Integral-Structures-in-Quaternion-Algebras,soa:Work
657,reo:34645-vincenzo-lombardo,Syntactic-Trees-and-Compact-Representations-in-Natural-Language-Processing,soa:Work
658,reo:16671-michele-paolo-bocca-garetto,Modeling-Per-flow-Throughput-And-Capturing-Starvation-In-CSMA-Multi-hop-Wireless-Networks,soa:Work
659,reo:24029-davide-cavagnino,INDIVIDUAL-AUTHENTICATION-IN-MULTIPARTY-COMMUNICATIONS.,soa:Work
660,reo:27765-andras-horvath,Transient-analysis-of-age-MRSPNs-by-the-method-supplementary-variables,soa:Work
661,reo:16575-rosa-meo,Employing-Inductive-Databases-in-Concrete-Applications,soa:Work
662,reo:83852-valerio-bioglio,On-the-fly-Gaussian-Elimination-for-LT-codes,soa:Work
663,reo:36009-daniele-gunetti,Towards-the-Learnability-of-Prolog-Programs,soa:Work
664,reo:52141-francesco-bergadano,Server-based-Access-Verification,soa:Work
665,reo:28049-vincenzo-lombardo,A-Relation-based-Schema-for-Treebank-Annotation,soa:Work
666,reo:85910-ferruccio-damiani,International-Conference-TYPES-2008,soa:Work
667,reo:78509-luca-luigi-paolini,Logical-Semantics-for-Stability,soa:Work
668,reo:85561-rosa-meo,Member-of-the-Programme-Committee-of-9th-European-Conference-on-Machine-Learning-and-Principles-and-Practice-of-Knowledge-Discovery-in-Databases,soa:Work
669,reo:42158-cristina-gena,A-Semantic-Framework-for-Adaptive-Hypermedia-Systems,soa:Work
670,reo:24026-davide-cavagnino,Issues-in-Multicast-Security,soa:Work
671,reo:23565-guido-boella,The-ontological-properties-of-social-roles-in-multi-agent-systems:-Definitional-dependence-powers-and-roles-playing-roles,soa:Work
672,reo:31726-luca-console,DEALING-WITH-UNCERTAINTY-IN-A-DISTRIBUTED-EXPERT-SYSTEM-ARCHITECTURE,soa:Work
673,reo:81335-claudio-schifanella,Joint-Achievement-of-Services'-Personal-Goals,soa:Work
674,reo:24469-marco-botta,Refining-Numerical-Constants-in-First-Order-Logic-Theories,soa:Work
675,reo:25084-luca-console,On-the-application-of-personalization-techniques-to-news-servers-on-the-WWW,soa:Work
676,reo:82106-maurizio-lucenteforte,EidosLab:-A-Tool-for-Professional-Image-Processing-in-Ms-Windows™,soa:Work
677,reo:16457-matteo-baldoni,A-Personalization-Service-for-Curriculum-Planning,soa:Work
678,reo:16355-guido-boella,Power-and-dependence-relations-in-groups-of-agents,soa:Work
